1	30
1	350
1	386
1	530
1	1174
1	2889
1	4158
1	10719
1	13210
1	13428
1	18874
1	19262
2	3
2	17
2	31
2	42
2	50
2	94
2	132
2	148
2	171
2	175
2	206
2	210
2	214
2	252
2	294
2	324
2	345
2	353
2	354
2	587
2	679
2	714
2	992
2	2294
2	2549
2	3267
2	4818
2	4915
2	5154
2	7282
2	11256
2	16831
3	5
3	10
3	11
3	16
3	17
3	19
3	21
3	30
3	31
3	32
3	42
3	46
3	47
3	50
3	54
3	57
3	64
3	71
3	72
3	73
3	78
3	81
3	84
3	86
3	90
3	91
3	94
3	98
3	107
3	112
3	130
3	131
3	132
3	134
3	138
3	140
3	142
3	148
3	155
3	157
3	158
3	161
3	171
3	173
3	175
3	179
3	182
3	184
3	186
3	187
3	190
3	193
3	198
3	199
3	202
3	204
3	205
3	206
3	207
3	208
3	210
3	214
3	215
3	216
3	219
3	220
3	224
3	225
3	227
3	230
3	232
3	240
3	248
3	252
3	257
3	261
3	262
3	270
3	273
3	277
3	278
3	279
3	282
3	286
3	291
3	294
3	296
3	315
3	317
3	320
3	321
3	323
3	324
3	326
3	327
3	328
3	334
3	335
3	343
3	345
3	347
3	350
3	354
3	358
3	359
3	361
3	364
3	367
3	371
3	372
3	373
3	374
3	381
3	383
3	384
3	392
3	395
3	401
3	407
3	414
3	419
3	426
3	427
3	428
3	430
3	435
3	436
3	437
3	442
3	444
3	454
3	455
3	458
3	459
3	461
3	465
3	474
3	476
3	477
3	483
3	486
3	496
3	498
3	501
3	505
3	509
3	522
3	523
3	527
3	542
3	550
3	551
3	552
3	555
3	557
3	559
3	560
3	565
3	572
3	574
3	575
3	577
3	578
3	587
3	589
3	590
3	591
3	600
3	603
3	604
3	621
3	623
3	646
3	660
3	661
3	663
3	666
3	667
3	675
3	680
3	692
3	699
3	702
3	705
3	708
3	712
3	714
3	720
3	723
3	724
3	729
3	737
3	738
3	739
3	741
3	748
3	758
3	764
3	768
3	769
3	774
3	788
3	805
3	809
3	814
3	816
3	820
3	830
3	842
3	843
3	849
3	851
3	859
3	860
3	866
3	868
3	869
3	877
3	883
3	887
3	894
3	900
3	913
3	916
3	919
3	931
3	932
3	936
3	939
3	940
3	942
3	945
3	946
3	953
3	954
3	957
3	960
3	962
3	964
3	971
3	973
3	974
3	975
3	978
3	980
3	981
3	992
3	993
3	1001
3	1002
3	1008
3	1022
3	1028
3	1034
3	1043
3	1056
3	1057
3	1059
3	1072
3	1089
3	1094
3	1104
3	1111
3	1122
3	1131
3	1132
3	1135
3	1138
3	1139
3	1140
3	1143
3	1145
3	1150
3	1157
3	1159
3	1165
3	1173
3	1175
3	1183
3	1191
3	1195
3	1201
3	1223
3	1229
3	1235
3	1239
